"PERIOD","STATUS","DATE","SAMPLE","PLOT","TRANSECT","SIDE","DIST_X","DIST_Y","HABITAT","CL_mm","WM_g","SFDM_g","EXCR_IND"
"Closed season","Off reserve","9/16/19","A","CC5","D","R",5,1.25,"C",95,783.8879162,123.0704028,283.5871178
"Closed season","Off reserve","9/16/19","A","CC5","D","R",5.3,1.25,"C",93,736.7616925,115.6715857,290.2878328
"Closed season","Off reserve","9/16/19","A","CC5","D","R",5,1.25,"C",95,783.8879162,123.0704028,300.0472705
"Closed season","Off reserve","9/24/19","B","CC5","A","R",9,16.25,"R",76,409.1304152,64.23347518,196.0969766
"Closed season","Off reserve","9/24/19","B","CC5","A","R",9,16.25,"R",75,393.6404253,61.80154678,204.8460461
"Closed season","Off reserve","9/24/19","B","CC5","A","R",9,16.25,"R",83,528.8872633,83.03530033,229.9518119
"Closed season","Off reserve","9/24/19","B","CC5","A","R",9,16.25,"R",82,510.5323979,80.15358648,235.9644882
"Closed season","Off reserve","9/24/19","B","CC5","B","L",8.8,13.75,"R",68,295.8718942,46.45188739,164.6073569
"Closed season","Off reserve","9/24/19","B","CC5","B","L",8.8,13.75,"R",69,308.7299461,48.47060153,177.7869575
"Closed season","Off reserve","9/24/19","B","CC5","B","L",8.8,13.75,"R",73,363.8265751,57.1207723,193.3162048
"Closed season","Off reserve","9/24/19","B","CC5","B","R",14.5,11.25,"R",78,441.300292,69.28414584,212.8888277
"Closed season","Off reserve","9/24/19","B","CC5","B","L",4.8,13.75,"R",79,457.9896699,71.90437818,222.6269783
"Closed season","Off reserve","9/24/19","B","CC5","B","L",7.8,13.75,"R",79,457.9896699,71.90437818,228.1014636
"Closed season","Off reserve","9/24/19","B","CC5","B","L",8.8,13.75,"R",80,475.0883261,74.5888672,228.8014189
"Closed season","Off reserve","9/24/19","B","CC5","B","L",7.6,13.75,"R",82,510.5323979,80.15358648,230.3331464
"Closed season","Off reserve","9/24/19","B","CC5","B","L",4.8,13.75,"R",84,547.6703064,85.9842381,249.8558825
"Closed season","Off reserve","9/24/19","B","CC5","C",NA,NA,NA,NA,0,0,0,0
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.5,1.25,"C",58,186.1248934,29.22160826,127.3854812
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7.1,1.25,"C",58,186.1248934,29.22160826,131.1089095
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6.7,1.25,"C",59,195.6310459,30.7140742,134.5740032
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6.7,1.25,"C",63,236.8385127,37.18364649,149.5897318
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.5,1.25,"C",63,236.8385127,37.18364649,155.3512123
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",68,295.8718942,46.45188739,164.2753076
"Closed season","Off reserve","9/24/19","B","CC5","D","R",4.8,1.25,"C",68,295.8718942,46.45188739,166.1492859
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",70,321.9496555,50.54609591,174.3246695
"Closed season","Off reserve","9/24/19","B","CC5","D","R",4.8,1.25,"C",69,308.7299461,48.47060153,174.9803817
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7.1,1.25,"C",70,321.9496555,50.54609591,176.504409
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",69,308.7299461,48.47060153,176.90418
"Closed season","Off reserve","9/24/19","B","CC5","D","R",4.8,1.25,"C",70,321.9496555,50.54609591,179.0807578
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7.1,1.25,"C",69,308.7299461,48.47060153,185.1808473
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",72,349.4931913,54.87043104,185.2641707
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7.2,1.25,"C",73,363.8265751,57.1207723,186.0816553
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",73,363.8265751,57.1207723,186.7539251
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6.5,1.25,"C",73,363.8265751,57.1207723,187.3005213
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",73,363.8265751,57.1207723,187.5862265
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7.2,1.25,"C",72,349.4931913,54.87043104,187.9749087
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",72,349.4931913,54.87043104,190.684535
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6.5,1.25,"C",76,409.1304152,64.23347518,192.4726638
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",74,378.5407316,59.43089487,192.7102629
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",74,378.5407316,59.43089487,194.0474745
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6,1.25,"C",74,378.5407316,59.43089487,196.4068138
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7.2,1.25,"C",76,409.1304152,64.23347518,201.001588
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",76,409.1304152,64.23347518,201.8908452
"Closed season","Off reserve","9/24/19","B","CC5","D","R",3.8,1.25,"C",76,409.1304152,64.23347518,203.5967539
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",76,409.1304152,64.23347518,203.6683737
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",76,409.1304152,64.23347518,203.7300335
"Closed season","Off reserve","9/24/19","B","CC5","D","R",3.8,1.25,"C",78,441.300292,69.28414584,204.5378469
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",80,475.0883261,74.5888672,209.8943995
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",78,441.300292,69.28414584,213.8288205
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",79,457.9896699,71.90437818,214.0131964
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",78,441.300292,69.28414584,214.2724302
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",78,441.300292,69.28414584,215.299138
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6.5,1.25,"C",78,441.300292,69.28414584,217.7169412
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",83,528.8872633,83.03530033,218.7302916
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",80,475.0883261,74.5888672,224.4534167
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.2,1.25,"C",82,510.5323979,80.15358648,230.4580657
"Closed season","Off reserve","9/24/19","B","CC5","D","R",3.8,1.25,"C",83,528.8872633,83.03530033,230.5541149
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",83,528.8872633,83.03530033,233.8905916
"Closed season","Off reserve","9/24/19","B","CC5","D","R",4,1.25,"C",84,547.6703064,85.9842381,241.0719665
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6,1.25,"C",85,566.8862397,89.00113964,246.6039513
"Closed season","Off reserve","9/24/19","B","CC5","D","R",7,1.25,"C",84,547.6703064,85.9842381,247.0408156
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",89,648.1729585,101.7631545,279.9385341
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",92,713.9135533,112.0844279,285.1314928
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",100,910.2623129,142.9111831,328.4940351
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.5,1.25,"C",100,910.2623129,142.9111831,328.8905644
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.3,1.25,"C",103,992.1418324,155.7662677,335.7477826
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6,1.25,"C",100,910.2623129,142.9111831,336.046584
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",105,1049.32833,164.7445478,339.2732979
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.3,1.25,"C",102,964.3332592,151.4003217,340.2034132
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5.3,1.25,"C",104,1020.471981,160.214101,349.0872539
"Closed season","Off reserve","9/24/19","B","CC5","D","R",6,1.25,"C",106,1078.715503,169.3583339,361.0784492
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",112,1266.444216,198.8317419,369.6732217
"Closed season","Off reserve","9/24/19","B","CC5","D","R",5,1.25,"C",125,1744.049333,273.8157453,487.4180281
"Closed season","Off reserve","9/27/19","C","CC5","A","R",6.2,16.25,"R",82,510.5323979,80.15358648,228.9003051
"Closed season","Off reserve","9/27/19","C","CC5","B","R",11.8,11.25,"R",59,195.6310459,30.7140742,135.6750738
"Closed season","Off reserve","9/27/19","C","CC5","B","L",9.5,13.75,"R",61,215.5885145,33.84739677,150.6888384
"Closed season","Off reserve","9/27/19","C","CC5","B","L",9.5,13.75,"R",63,236.8385127,37.18364649,154.318047
"Closed season","Off reserve","9/27/19","C","CC5","B","L",9.5,13.75,"R",70,321.9496555,50.54609591,179.1760441
"Closed season","Off reserve","9/27/19","C","CC5","B","R",6,11.25,"R",76,409.1304152,64.23347518,202.5390188
"Closed season","Off reserve","9/27/19","C","CC5","B","L",9.2,13.75,"R",83,528.8872633,83.03530033,243.6614506
"Closed season","Off reserve","9/27/19","C","CC5","B","R",5.6,11.25,"R",84,547.6703064,85.9842381,252.0778064
"Closed season","Off reserve","9/27/19","C","CC5","C",NA,NA,NA,NA,0,0,0,0
"Closed season","Off reserve","9/27/19","C","CC5","D","R",7.6,1.25,"C",54,151.1373662,23.72856649,120.7391895
"Closed season","Off reserve","9/27/19","C","CC5","D","R",3.7,1.25,"C",59,195.6310459,30.7140742,130.1173683
"Closed season","Off reserve","9/27/19","C","CC5","D","R",6.2,1.25,"C",59,195.6310459,30.7140742,130.2026538
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",58,186.1248934,29.22160826,130.7230261
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",62,226.0495275,35.48977581,136.2505249
"Closed season","Off reserve","9/27/19","C","CC5","D","R",3.7,1.25,"C",60,205.4506356,32.25574979,137.0354698
"Closed season","Off reserve","9/27/19","C","CC5","D","R",5.2,1.25,"C",61,215.5885145,33.84739677,139.8232997
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",61,215.5885145,33.84739677,139.8525764
"Closed season","Off reserve","9/27/19","C","CC5","D","R",3.7,1.25,"C",61,215.5885145,33.84739677,140.1359406
"Closed season","Off reserve","9/27/19","C","CC5","D","R",7.2,1.25,"C",60,205.4506356,32.25574979,142.4263947
"Closed season","Off reserve","9/27/19","C","CC5","D","R",6.2,1.25,"C",60,205.4506356,32.25574979,143.1775404
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",63,236.8385127,37.18364649,143.259562
"Closed season","Off reserve","9/27/19","C","CC5","D","R",5.2,1.25,"C",60,205.4506356,32.25574979,144.50287
"Closed season","Off reserve","9/27/19","C","CC5","D","R",5.2,1.25,"C",62,226.0495275,35.48977581,145.3133761
"Closed season","Off reserve","9/27/19","C","CC5","D","R",3.7,1.25,"C",62,226.0495275,35.48977581,147.3808526
"Closed season","Off reserve","9/27/19","C","CC5","D","R",6.2,1.25,"C",63,236.8385127,37.18364649,148.7713565
"Closed season","Off reserve","9/27/19","C","CC5","D","R",6.8,1.25,"C",64,247.9603016,38.92976735,152.0523112
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8,1.25,"C",62,226.0495275,35.48977581,154.2951918
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",68,295.8718942,46.45188739,167.6274891
"Closed season","Off reserve","9/27/19","C","CC5","D","R",6.8,1.25,"C",66,271.2215833,42.58178858,171.3940048
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",70,321.9496555,50.54609591,176.6089104
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8,1.25,"C",70,321.9496555,50.54609591,183.3004679
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8,1.25,"C",70,321.9496555,50.54609591,184.4093096
"Closed season","Off reserve","9/27/19","C","CC5","D","R",7.2,1.25,"C",73,363.8265751,57.1207723,193.5746595
"Closed season","Off reserve","9/27/19","C","CC5","D","R",7.2,1.25,"C",72,349.4931913,54.87043104,194.1745594
"Closed season","Off reserve","9/27/19","C","CC5","D","R",3.7,1.25,"C",76,409.1304152,64.23347518,207.0754428
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",76,409.1304152,64.23347518,207.2838608
"Closed season","Off reserve","9/27/19","C","CC5","D","R",5.2,1.25,"C",76,409.1304152,64.23347518,211.5534298
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",82,510.5323979,80.15358648,218.8230382
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",83,528.8872633,83.03530033,229.4866974
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",86,586.5397711,92.08674406,235.6243753
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",86,586.5397711,92.08674406,235.9283912
"Closed season","Off reserve","9/27/19","C","CC5","D","R",3.7,1.25,"C",82,510.5323979,80.15358648,237.9944507
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.8,1.25,"C",83,528.8872633,83.03530033,238.8962858
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",84,547.6703064,85.9842381,244.171617
"Closed season","Off reserve","9/27/19","C","CC5","D","R",7.2,1.25,"C",86,586.5397711,92.08674406,247.6988664
"Closed season","Off reserve","9/27/19","C","CC5","D","R",6.8,1.25,"C",82,510.5323979,80.15358648,249.3323254
"Closed season","Off reserve","9/27/19","C","CC5","D","R",7.6,1.25,"C",86,586.5397711,92.08674406,255.6015478
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",87,606.6356033,95.24178971,265.3314741
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",92,713.9135533,112.0844279,271.5853824
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",94,760.0849246,119.3333332,292.2410064
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",100,910.2623129,142.9111831,312.5941528
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.2,1.25,"C",98,858.2220538,134.7408625,313.0539037
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",112,1266.444216,198.8317419,370.7588387
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.8,1.25,"C",110,1201.664745,188.661365,394.869828
"Closed season","Off reserve","9/27/19","C","CC5","D","R",8.3,1.25,"C",120,1548.452161,243.1069893,440.5961117
"Closed season","Off reserve","9/27/19","C","CC5","D","R",4.8,1.25,"C",130,1955.209451,306.9678838,503.2208176
"Closed season","Off reserve","9/27/19","C","CC5","D","R",7.6,1.25,"C",132,2044.15842,320.932872,525.6656416
"Open season","Off reserve","10/13/19","D","CC5","A",NA,NA,NA,NA,0,0,0,0
"Open season","Off reserve","10/13/19","D","CC5","B",NA,NA,NA,NA,0,0,0,0
"Open season","Off reserve","10/13/19","D","CC5","C",NA,NA,NA,NA,0,0,0,0
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",66,271.2215833,42.58178858,158.4544555
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",67,283.3707065,44.48920091,166.0042792
"Open season","Off reserve","10/13/19","D","CC5","D","R",3.8,1.25,"C",68,295.8718942,46.45188739,168.3382536
"Open season","Off reserve","10/13/19","D","CC5","D","R",3.8,1.25,"C",67,283.3707065,44.48920091,171.10118
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",68,295.8718942,46.45188739,171.7390401
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",69,308.7299461,48.47060153,172.9041397
"Open season","Off reserve","10/13/19","D","CC5","D","R",4.3,1.25,"C",69,308.7299461,48.47060153,176.0342924
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.3,1.25,"C",68,295.8718942,46.45188739,176.3682876
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.3,1.25,"C",69,308.7299461,48.47060153,177.0099943
"Open season","Off reserve","10/13/19","D","CC5","D","R",4,1.25,"C",72,349.4931913,54.87043104,177.6389366
"Open season","Off reserve","10/13/19","D","CC5","D","R",4,1.25,"C",72,349.4931913,54.87043104,179.3709794
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",71,335.5358101,52.67912218,183.4662117
"Open season","Off reserve","10/13/19","D","CC5","D","R",4.3,1.25,"C",72,349.4931913,54.87043104,184.0619179
"Open season","Off reserve","10/13/19","D","CC5","D","R",4.3,1.25,"C",72,349.4931913,54.87043104,186.7398229
"Open season","Off reserve","10/13/19","D","CC5","D","R",4.3,1.25,"C",72,349.4931913,54.87043104,187.18856
"Open season","Off reserve","10/13/19","D","CC5","D","R",6.2,1.25,"C",73,363.8265751,57.1207723,187.9002968
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.2,1.25,"C",72,349.4931913,54.87043104,187.989336
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",72,349.4931913,54.87043104,189.1482439
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",72,349.4931913,54.87043104,189.3687595
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",72,349.4931913,54.87043104,189.6741318
"Open season","Off reserve","10/13/19","D","CC5","D","R",4.3,1.25,"C",72,349.4931913,54.87043104,190.3998578
"Open season","Off reserve","10/13/19","D","CC5","D","R",6.2,1.25,"C",74,378.5407316,59.43089487,191.4240262
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",73,363.8265751,57.1207723,195.0263044
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.6,1.25,"C",73,363.8265751,57.1207723,199.2996962
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.2,1.25,"C",76,409.1304152,64.23347518,204.2348162
"Open season","Off reserve","10/13/19","D","CC5","D","R",4.3,1.25,"C",81,492.600993,77.3383559,223.9370497
"Open season","Off reserve","10/13/19","D","CC5","D","R",6.8,1.25,"C",80,475.0883261,74.5888672,226.9413069
"Open season","Off reserve","10/13/19","D","CC5","D","R",6.8,1.25,"C",81,492.600993,77.3383559,233.5556539
"Open season","Off reserve","10/13/19","D","CC5","D","R",6.8,1.25,"C",83,528.8872633,83.03530033,239.7005022
"Open season","Off reserve","10/13/19","D","CC5","D","R",7.8,1.25,"C",84,547.6703064,85.9842381,240.786023
"Open season","Off reserve","10/13/19","D","CC5","D","R",7.8,1.25,"C",82,510.5323979,80.15358648,242.8862594
"Open season","Off reserve","10/13/19","D","CC5","D","R",5.2,1.25,"C",86,586.5397711,92.08674406,255.237225
"Open season","Off reserve","10/13/19","D","CC5","D","R",4.3,1.25,"C",92,713.9135533,112.0844279,301.6049817
"Open season","Off reserve","10/31/19","E","CC5","A",NA,NA,NA,NA,0,0,0,0
"Open season","Off reserve","10/31/19","E","CC5","B",NA,NA,NA,NA,0,0,0,0
"Open season","Off reserve","10/31/19","E","CC5","C",NA,NA,NA,NA,0,0,0,0
"Open season","Off reserve","10/31/19","E","CC5","D","R",4.7,1.25,"C",68,295.8718942,46.45188739,174.2839632
"Open season","Off reserve","10/31/19","E","CC5","D","R",4.7,1.25,"C",69,308.7299461,48.47060153,176.6911657
"Open season","Off reserve","10/31/19","E","CC5","D","R",4.9,1.25,"C",73,363.8265751,57.1207723,185.4064309
"Open season","Off reserve","10/31/19","E","CC5","D","R",5,1.25,"C",72,349.4931913,54.87043104,192.6415113
"Open season","Off reserve","10/31/19","E","CC5","D","R",4.9,1.25,"C",80,475.0883261,74.5888672,225.6359395
"Open season","Off reserve","10/31/19","E","CC5","D","R",5,1.25,"C",83,528.8872633,83.03530033,234.6182162
"Open season","Off reserve","10/31/19","E","CC5","D","R",5.2,1.25,"C",84,547.6703064,85.9842381,253.9176599
